timestamp,outdoor_temp_c,wind_speed_ms,occupancy,electricity_kwh,gas_kwh,indoor_temp_c,boiler_on,outdoor_temp_c_obs,wind_speed_ms_obs,occupancy_obs,electricity_kwh_obs,gas_kwh_obs,indoor_temp_c_obs,indoor_temp_c_z2,indoor_temp_c_z2_obs,indoor_temp_c_z2_smooth,outdoor_temp_c_smooth,indoor_temp_c_smooth
2024-01-01 16:30,5.15,3.81,0,0.0375,0.08,18.871,0,5.308,4.43,0,0.037509,0.080403,18.987,16.202,16.106,16.226,5.3,19.403
2024-01-01 17:00,5.4,4.28,0,0.0375,0.08,18.792,0,5.054,3.89,0,0.037303,0.079512,18.916,16.15,16.096,16.186,5.208,19.48
2024-01-01 17:30,5.25,4.53,1,0.1625,12.08,19.768,1,5.203,4.17,1,0.162176,11.990076,19.633,16.098,16.403,16.152,5.27,19.591
2024-01-01 18:00,5.1,4.78,1,0.0375,3.751453,20.0,1,5.398,5.02,1,0.037573,3.751094,20.036,16.049,16.202,16.102,5.398,19.701
2024-01-01 18:30,5.3,5.32,1,1.1,0.08,20.015,0,5.865,4.9,1,1.097801,0.080343,20.172,16.004,15.734,16.046,5.527,19.789
2024-01-01 19:00,5.5,5.86,1,2.15,0.08,20.134,0,4.823,4.91,1,2.169791,0.080072,20.044,15.959,16.24,16.009,5.319,19.854
2024-01-01 19:30,5.6,6.01,1,0.0375,0.08,20.046,0,5.749,5.91,1,0.037686,0.080633,20.008,15.917,16.187,15.958,5.606,19.906
2024-01-01 20:00,5.7,6.17,1,0.0375,0.542253,20.0,1,5.659,5.84,1,0.037481,0.548508,20.32,15.875,15.658,15.893,5.751,19.952
2024-01-01 20:30,5.9,6.83,1,1.225,0.08,20.031,0,6.163,7.12,1,1.235516,0.080031,19.929,15.835,15.717,15.843,5.987,19.975
2024-01-01 21:00,6.1,7.5,1,0.975,0.08,20.038,0,6.079,6.87,1,0.976925,0.080019,20.359,15.796,15.506,15.8,6.048,20.001
2024-01-01 21:30,6.2,7.4,1,1.0875,0.08,20.057,0,5.654,7.13,1,1.089196,0.080335,19.904,15.758,16.158,15.776,6.078,20.005
2024-01-01 22:00,6.3,7.31,1,0.0375,0.385433,20.0,1,6.47,6.36,1,0.037535,0.388262,20.278,15.721,15.931,15.727,6.532,20.015
2024-01-01 22:30,6.85,6.85,1,1.2875,0.08,20.042,0,7.079,6.51,1,1.295877,0.081523,20.403,15.688,15.277,15.666,7.047,20.009
2024-01-01 23:00,7.4,6.39,1,0.0375,0.08,19.965,0,7.631,5.43,0,0.037486,0.079284,20.292,15.659,15.507,15.63,7.53,19.978
2024-01-01 23:30,7.6,6.11,1,0.0375,0.08,19.89,0,7.96,5.42,1,0.037521,0.079628,20.165,15.63,15.345,15.601,7.913,19.927
2024-01-02 00:00,7.8,5.83,1,0.0375,0.08,19.816,0,7.895,6.74,1,0.037386,0.08134,19.822,15.603,15.646,15.588,8.249,19.862
2024-01-02 00:30,8.85,6.03,1,0.0375,0.08,19.749,0,8.944,6.45,1,0.037648,0.079866,19.622,15.582,15.425,15.571,8.939,19.799
2024-01-02 01:00,9.9,6.22,1,0.0375,0.08,19.689,0,10.269,6.15,1,0.037872,0.081407,19.911,15.567,16.029,15.564,9.624,19.747
2024-01-02 01:30,9.8,6.96,1,0.0375,0.08,19.629,0,9.786,7.2,1,0.037478,0.079312,19.441,15.551,15.403,15.527,9.665,19.684
2024-01-02 02:00,9.7,7.69,1,0.0375,0.08,19.568,0,9.405,8.12,1,0.037497,0.079955,19.79,15.535,15.423,15.498,9.585,19.637
2024-01-02 02:30,9.85,8.08,1,0.0375,0.08,19.509,0,9.756,7.27,1,0.037453,0.08023,19.417,15.519,15.365,15.474,9.686,19.581
2024-01-02 03:00,10.0,8.47,1,0.0375,0.08,19.451,0,9.772,9.36,1,0.03745,0.080654,19.281,15.504,15.614,15.457,9.716,19.534
2024-01-02 03:30,9.85,8.36,1,0.0375,0.08,19.392,0,9.806,8.61,1,0.037762,0.07956,19.619,15.488,15.329,15.429,9.689,19.504
2024-01-02 04:00,9.7,8.25,1,0.0375,0.08,19.333,0,9.581,8.85,0,0.037454,0.080825,19.077,15.471,15.331,15.408,9.547,19.466
2024-01-02 04:30,9.5,7.83,1,0.0375,0.08,19.273,0,9.184,7.95,1,0.037102,0.080289,19.308,15.453,15.336,15.392,9.369,19.453
2024-01-02 05:00,9.3,7.42,1,0.0375,0.08,19.213,0,9.611,7.73,1,0.037323,0.081271,19.215,15.434,15.135,15.38,9.377,19.448
2024-01-02 05:30,9.15,6.44,1,0.0375,0.08,19.152,0,9.182,6.77,0,0.037507,0.080908,19.198,15.414,15.351,15.382,9.151,19.459
2024-01-02 06:00,9.0,5.47,1,0.0375,0.08,19.09,0,8.637,5.83,1,0.037428,0.079118,19.101,15.392,15.684,15.387,8.894,19.485
2024-01-02 06:30,8.7,4.22,1,0.0375,0.08,19.027,0,9.2,4.25,1,0.037655,0.080523,19.253,15.369,15.819,15.373,8.895,19.536
2024-01-02 07:00,8.4,2.97,1,0.0375,11.997034,20.0,1,8.304,2.95,1,0.03762,11.889052,20.094,15.344,15.063,15.331,8.59,19.604
2024-01-02 07:30,8.3,2.97,1,0.0375,0.906596,20.0,1,8.702,2.92,1,0.0377,0.898723,19.955,15.323,15.09,15.306,8.571,19.642
2024-01-02 08:00,8.2,2.97,1,0.0375,0.913703,20.0,1,8.383,2.42,1,0.037492,0.903344,19.991,15.302,15.452,15.295,8.422,19.66
2024-01-02 08:30,8.35,3.14,0,0.0375,0.08,19.928,0,8.018,2.49,0,0.037395,0.079542,20.073,15.282,15.359,15.273,8.311,19.657
2024-01-02 09:00,8.5,3.31,0,0.0375,0.08,19.858,0,8.464,3.74,0,0.037588,0.080443,19.75,15.263,14.969,15.247,8.494,19.628
2024-01-02 09:30,8.7,3.11,0,0.0375,0.08,19.789,0,8.982,3.31,0,0.03739,0.080275,19.409,15.244,15.453,15.238,8.706,19.592
2024-01-02 10:00,8.9,2.92,0,0.0375,0.08,19.722,0,8.5,2.53,0,0.037518,0.079221,19.908,15.227,15.234,15.215,8.643,19.567
2024-01-02 10:30,8.8,2.82,0,0.0375,0.08,19.655,0,8.813,1.84,0,0.037228,0.080647,19.394,15.209,15.131,15.191,8.721,19.521
2024-01-02 11:00,8.7,2.72,0,0.0375,0.08,19.588,0,8.739,3.07,0,0.037667,0.080131,19.5,15.19,15.006,15.171,8.709,19.482
2024-01-02 11:30,8.5,3.06,0,0.0375,0.08,19.52,0,8.671,3.54,0,0.037468,0.07987,19.317,15.17,15.329,15.161,8.666,19.443
2024-01-02 12:00,8.3,3.39,0,0.0375,0.08,19.451,0,8.724,3.51,0,0.037442,0.080061,19.351,15.149,15.244,15.14,8.619,19.412
2024-01-02 12:30,8.4,2.83,0,0.0375,0.08,19.384,0,8.164,3.58,0,0.037504,0.078489,19.383,15.128,15.211,15.113,8.466,19.384
2024-01-02 13:00,8.5,2.28,0,0.0375,0.08,19.317,0,8.871,2.36,0,0.03734,0.080938,19.374,15.108,14.823,15.08,8.615,19.356
2024-01-02 13:30,8.45,2.39,0,0.0375,0.08,19.251,0,8.47,1.17,0,0.037607,0.080059,19.46,15.087,15.299,15.063,8.507,19.327
2024-01-02 14:00,8.4,2.5,0,0.0375,0.08,19.185,0,8.206,2.36,0,0.037512,0.079518,18.926,15.066,14.859,15.031,8.437,19.29
2024-01-02 14:30,8.4,2.64,0,0.0375,0.08,19.119,0,8.817,3.25,0,0.037533,0.080115,19.005,15.045,15.323,15.01,8.598,19.276
2024-01-02 15:00,8.4,2.78,0,0.0375,0.08,19.054,0,8.691,2.65,0,0.037755,0.080563,18.989,15.024,14.958,14.97,8.539,19.279
2024-01-02 15:30,8.25,3.14,0,0.0375,0.08,18.988,0,8.332,2.18,0,0.03789,0.081584,19.026,15.002,14.821,14.93,8.329,19.3
2024-01-02 16:00,8.1,3.5,0,0.0375,0.08,18.922,0,7.84,3.71,0,0.037302,0.081308,18.963,14.979,14.894,14.897,8.116,19.337
2024-01-02 16:30,8.0,3.64,0,0.0375,0.08,18.856,0,8.413,3.47,0,0.037447,0.079175,18.803,14.956,14.44,14.864,8.179,19.399
2024-01-02 17:00,7.9,3.78,0,0.0375,0.08,18.789,0,7.831,4.68,0,0.037301,0.080089,18.77,14.931,14.774,14.857,8.007,19.497
2024-01-02 17:30,7.85,4.44,1,0.0375,12.08,19.767,1,8.187,3.68,1,0.037603,12.018848,19.499,14.907,14.967,14.856,8.011,19.641
2024-01-02 18:00,7.8,5.11,1,1.2875,2.203564,20.0,1,7.748,5.19,1,1.289346,2.217406,20.054,14.886,14.712,14.848,7.839,19.794
2024-01-02 18:30,7.65,4.82,1,3.6375,0.08,20.276,0,7.991,4.29,1,3.681645,0.080124,20.55,14.866,15.03,14.848,7.759,19.931
2024-01-02 19:00,7.5,4.53,1,1.4625,0.08,20.335,0,6.996,4.59,1,1.457331,0.079262,20.359,14.847,14.762,14.837,7.446,20.028
2024-01-02 19:30,7.55,4.07,1,0.995833,0.08,20.35,0,7.632,4.82,1,0.990919,0.079556,20.143,14.828,14.787,14.831,7.584,20.106
2024-01-02 20:00,7.6,3.61,1,3.058333,0.08,20.566,0,7.593,3.16,1,3.056808,0.080604,20.661,14.81,14.9,14.827,7.674,20.181
2024-01-02 20:30,7.65,3.72,1,1.808333,0.08,20.658,0,7.922,4.14,1,1.810835,0.080513,20.338,14.793,14.825,14.819,7.845,20.225
2024-01-02 21:00,7.7,3.83,1,0.0375,0.08,20.577,0,8.062,3.74,1,0.037599,0.08031,20.595,14.777,14.902,14.81,7.939,20.263
2024-01-02 21:30,7.6,3.67,1,0.0375,0.08,20.496,0,7.969,3.72,1,0.037735,0.079837,20.462,14.76,14.662,14.796,7.91,20.28
2024-01-02 22:00,7.5,3.5,1,1.4625,0.08,20.554,0,7.736,3.07,1,1.455143,0.079596,20.435,14.743,14.79,14.79,7.823,20.286
2024-01-02 22:30,7.4,3.33,1,0.1625,0.08,20.484,0,8.077,3.71,1,0.16286,0.079272,20.736,14.725,14.851,14.784,7.822,20.282
2024-01-02 23:00,7.3,3.17,1,0.0375,0.08,20.402,0,7.461,3.26,1,0.037301,0.082411,20.652,14.707,14.937,14.774,7.567,20.25
2024-01-02 23:30,7.45,3.0,1,0.0375,0.08,20.321,0,7.033,2.45,1,0.037297,0.079876,19.95,14.69,14.83,14.754,7.418,20.193
2024-01-03 00:00,7.6,2.83,1,0.0375,0.08,20.242,0,7.856,2.8,1,0.037262,0.079165,20.371,14.673,14.629,14.729,7.654,20.152
2024-01-03 00:30,7.65,3.78,1,0.0375,0.08,20.163,0,7.757,4.49,1,0.037534,0.080281,20.382,14.656,14.66,14.71,7.687,20.096
2024-01-03 01:00,7.7,4.72,1,0.0375,0.08,20.086,0,7.493,4.49,1,0.037422,0.078799,19.794,14.639,14.726,14.694,7.65,20.023
2024-01-03 01:30,7.7,4.15,1,0.0375,0.08,20.008,0,8.169,3.74,1,0.037269,0.078419,19.784,14.622,14.736,14.676,7.771,19.963
2024-01-03 02:00,7.7,3.58,1,0.0375,0.08,19.932,0,7.307,2.71,1,0.037602,0.080209,19.814,14.605,14.916,14.655,7.494,19.916
2024-01-03 02:30,7.55,3.76,1,0.0375,0.08,19.855,0,7.325,3.59,1,0.037391,0.07885,20.076,14.587,14.504,14.617,7.403,19.874
2024-01-03 03:00,7.4,3.94,1,0.0375,0.08,19.778,0,7.277,3.95,0,0.037349,0.080292,19.778,14.568,14.656,14.586,7.39,19.82
2024-01-03 03:30,7.35,3.67,1,0.0375,0.08,19.701,0,7.904,3.44,1,0.038204,0.079041,19.627,14.549,14.409,14.551,7.491,19.768
2024-01-03 04:00,7.3,3.39,1,0.0375,0.08,19.624,0,7.788,3.6,1,0.037258,0.078549,19.735,14.529,14.77,14.525,7.179,19.725
2024-01-03 04:30,6.35,2.75,1,0.0375,0.08,19.542,0,6.119,2.31,1,0.037403,0.080588,19.352,14.503,14.157,14.484,6.258,19.682
2024-01-03 05:00,5.4,2.11,1,0.0375,0.08,19.455,0,5.178,2.78,1,0.037823,0.079505,19.246,14.472,14.404,14.463,5.477,19.659
2024-01-03 05:30,4.95,2.43,1,0.0375,0.08,19.366,0,4.845,2.84,1,0.037314,0.080545,19.658,14.438,14.416,14.445,4.995,19.663
2024-01-03 06:00,4.5,2.75,1,1.2875,0.08,19.398,0,4.201,2.61,1,1.280511,0.081026,19.16,14.401,14.161,14.43,4.663,19.666
2024-01-03 06:30,4.8,2.38,1,0.0375,0.08,19.308,0,4.909,2.98,1,0.037231,0.080469,19.697,14.367,14.739,14.431,4.793,19.701
2024-01-03 07:00,5.1,2.0,1,0.0375,9.031501,20.0,1,4.928,1.77,1,0.037274,8.995548,20.52,14.334,14.679,14.413,4.807,19.736
2024-01-03 07:30,4.65,2.11,1,0.2875,0.889261,20.0,1,4.935,1.82,1,0.288333,0.880176,19.95,14.302,14.069,14.378,4.7,19.723
2024-01-03 08:00,4.2,2.22,1,0.1625,1.060644,20.0,1,4.117,3.16,1,0.162541,1.074061,19.664,14.268,14.57,14.362,4.359,19.695
2024-01-03 08:30,4.45,2.22,0,0.0375,0.08,19.904,0,3.834,2.17,0,0.037446,0.081394,19.502,14.235,14.473,14.334,4.259,19.669
2024-01-03 09:00,4.7,2.22,0,0.0375,0.08,19.81,0,4.145,2.17,0,0.037425,0.081015,20.042,14.204,14.202,14.297,4.584,19.653
2024-01-03 09:30,5.3,2.03,0,0.0375,0.08,19.72,0,5.522,2.53,0,0.037278,0.079679,19.551,14.176,14.225,14.266,5.348,19.613
2024-01-03 10:00,5.9,1.83,0,0.0375,0.08,19.634,0,6.074,2.55,0,0.037533,0.081376,19.952,14.152,14.242,14.237,5.938,19.578
2024-01-03 10:30,6.45,1.47,0,0.0375,0.08,19.553,0,6.298,0.59,0,0.037321,0.078729,19.785,14.131,14.103,14.208,6.393,19.518
2024-01-03 11:00,7.0,1.11,0,0.0375,0.08,19.475,0,7.345,1.25,0,0.037761,0.07881,19.248,14.113,14.203,14.186,6.942,19.442
2024-01-03 11:30,7.35,1.15,0,0.0375,0.08,19.399,0,6.887,1.36,0,0.037439,0.079617,18.881,14.097,14.198,14.163,7.088,19.378
2024-01-03 12:00,7.7,1.19,0,0.0375,0.08,19.326,0,7.457,1.84,0,0.037719,0.078744,19.45,14.083,13.932,14.137,7.435,19.346
2024-01-03 12:30,7.85,2.12,0,0.0375,0.08,19.255,0,7.656,2.85,0,0.037535,0.079845,19.512,14.069,14.187,14.124,7.761,19.306
2024-01-03 13:00,8.0,3.06,0,0.0375,0.08,19.185,0,8.911,2.24,0,0.037422,0.080147,18.914,14.056,13.754,14.107,8.192,19.254
2024-01-03 13:30,8.0,3.28,0,0.0375,0.08,19.115,0,7.567,3.55,0,0.037821,0.080407,19.063,14.043,14.23,14.113,7.903,19.223
2024-01-03 14:00,8.0,3.5,0,0.0375,0.08,19.046,0,8.225,3.99,0,0.03753,0.079529,19.402,14.03,14.223,14.111,7.95,19.202
2024-01-03 14:30,7.75,3.31,0,0.0375,0.08,18.976,0,7.587,3.06,0,0.03763,0.080696,18.972,14.015,14.169,14.102,7.723,19.169
2024-01-03 15:00,7.5,3.11,0,0.0375,0.08,18.905,0,8.041,3.16,0,0.037452,0.079579,18.733,13.999,14.065,14.089,7.632,19.148
2024-01-03 15:30,7.25,3.33,0,0.0375,0.08,18.833,0,6.885,2.96,0,0.0375,0.081546,18.895,13.981,14.168,14.077,7.132,19.153
2024-01-03 16:00,7.0,3.56,0,0.0375,0.08,18.76,0,6.78,3.6,0,0.036976,0.078863,18.605,13.961,14.491,14.06,6.88,19.174
2024-01-03 16:30,6.95,3.64,0,0.0375,0.08,18.687,0,6.819,3.3,0,0.037378,0.078784,18.947,13.941,14.024,14.016,6.727,19.23
2024-01-03 17:00,6.9,3.72,0,0.0375,0.08,18.615,0,6.25,3.74,0,0.037577,0.078958,18.444,13.92,14.148,13.971,6.481,19.304
2024-01-03 17:30,6.75,3.72,1,0.1625,12.08,19.598,1,6.423,3.2,1,0.161662,11.885925,19.299,13.899,13.587,13.915,6.467,19.432
2024-01-03 18:00,6.6,3.72,1,0.975,4.580939,20.0,1,6.444,3.38,1,0.968054,4.545282,20.141,13.881,13.971,13.88,6.497,19.569
2024-01-03 18:30,6.55,3.87,1,2.225,0.08,20.129,0,6.547,3.56,1,2.19623,0.079477,19.695,13.865,13.78,13.839,6.579,19.669
2024-01-03 19:00,6.5,4.03,1,1.0875,0.08,20.147,0,6.612,3.69,1,1.077709,0.080165,20.143,13.849,13.667,13.801,6.693,19.768
2024-01-03 19:30,6.5,4.07,1,0.0375,0.08,20.061,0,7.077,4.92,1,0.037864,0.079668,19.971,13.834,13.282,13.772,6.888,19.844
2024-01-03 20:00,6.5,4.11,1,0.0375,0.360364,20.0,1,7.031,3.93,1,0.037508,0.35978,19.786,13.818,13.768,13.774,6.894,19.912
2024-01-03 20:30,6.6,3.92,1,2.983333,0.08,20.204,0,6.391,3.26,1,2.998897,0.078294,20.317,13.803,13.895,13.776,6.764,19.987
2024-01-03 21:00,6.7,3.72,1,1.808333,0.08,20.292,0,7.315,3.88,1,1.813844,0.079713,20.636,13.789,13.933,13.771,7.007,20.042
2024-01-03 21:30,6.7,3.57,1,0.995833,0.08,20.3,0,6.914,3.34,1,1.003521,0.081489,20.222,13.776,13.996,13.755,6.943,20.06
2024-01-03 22:00,6.7,3.42,1,1.2875,0.08,20.336,0,7.214,4.02,1,1.278312,0.080342,20.315,13.763,13.28,13.725,6.906,20.067
2024-01-03 22:30,6.65,3.22,1,0.0375,0.08,20.25,0,6.218,3.62,1,0.037426,0.080186,20.046,13.75,13.764,13.722,6.563,20.059
2024-01-03 23:00,6.6,3.03,1,0.0375,0.08,20.164,0,6.674,2.99,1,0.037069,0.080683,20.22,13.737,13.665,13.717,6.563,20.052
2024-01-03 23:30,6.45,2.72,1,0.0375,0.08,20.077,0,6.302,2.14,1,0.037381,0.080625,20.115,13.722,13.817,13.715,6.454,20.035
2024-01-04 00:00,6.3,2.42,1,0.0375,0.08,19.991,0,6.491,1.97,1,0.037341,0.079161,20.339,13.707,13.754,13.706,6.495,20.012
2024-01-04 00:30,6.45,2.67,1,0.0375,0.08,19.906,0,6.456,2.93,1,0.03779,0.080569,19.943,13.692,13.826,13.695,6.542,19.969
2024-01-04 01:00,6.6,2.92,1,1.2875,0.08,19.944,0,6.783,2.59,1,1.287893,0.079965,20.014,13.677,13.59,13.675,6.673,19.927
2024-01-04 01:30,6.65,2.83,1,0.0375,0.08,19.861,0,6.806,3.11,1,0.037477,0.079845,20.213,13.664,13.697,13.661,6.695,19.88
2024-01-04 02:00,6.7,2.75,1,0.0375,0.08,19.778,0,6.72,3.19,1,0.037792,0.080426,19.451,13.65,13.596,13.644,6.606,19.813
2024-01-04 02:30,6.6,2.54,1,0.0375,0.08,19.695,0,6.085,2.67,1,0.037672,0.080599,19.751,13.636,13.616,13.63,6.402,19.768
2024-01-04 03:00,6.5,2.33,1,0.0375,0.08,19.612,0,6.625,1.35,1,0.037033,0.080538,19.824,13.62,13.705,13.618,6.516,19.724
2024-01-04 03:30,6.65,2.67,1,0.0375,0.08,19.531,0,6.278,3.11,1,0.037562,0.079832,19.77,13.606,13.739,13.599,6.521,19.673
2024-01-04 04:00,6.8,3.0,1,0.0375,0.08,19.451,0,7.02,3.16,1,0.037341,0.079788,19.697,13.592,13.584,13.573,6.768,19.617
2024-01-04 04:30,6.95,3.19,1,0.0375,0.08,19.373,0,6.558,3.39,1,0.03739,0.078505,19.173,13.578,13.3,13.545,6.762,19.556
2024-01-04 05:00,7.1,3.39,1,0.0375,0.08,19.296,0,7.062,3.05,1,0.037523,0.080721,19.097,13.566,13.626,13.533,6.962,19.518
2024-01-04 05:30,7.0,3.42,1,0.0375,0.08,19.219,0,7.262,3.72,1,0.037424,0.080327,19.285,13.552,13.517,13.514,7.061,19.507
2024-01-04 06:00,6.9,3.44,1,0.0375,0.08,19.142,0,6.965,3.25,1,0.037476,0.078542,18.893,13.538,13.446,13.496,6.958,19.51
2024-01-04 06:30,7.0,3.86,1,0.0375,0.08,19.066,0,6.752,3.69,1,0.037332,0.080942,19.067,13.525,13.122,13.481,6.849,19.552
2024-01-04 07:00,7.1,4.28,1,0.0375,11.676487,20.0,1,6.957,2.99,1,0.037353,11.799621,20.068,13.511,13.795,13.488,6.836,19.624
2024-01-04 07:30,6.65,4.07,1,0.0375,1.04894,20.0,1,6.673,4.31,1,0.037286,1.062093,19.676,13.499,13.336,13.476,6.702,19.667
2024-01-04 08:00,6.2,3.86,1,0.0375,1.079533,20.0,1,6.658,2.74,1,0.037297,1.069395,20.454,13.485,13.561,13.473,6.598,19.711
2024-01-04 08:30,6.15,3.26,0,0.0375,0.08,19.913,0,6.263,2.91,0,0.037453,0.079342,19.901,13.471,13.49,13.464,6.434,19.708
2024-01-04 09:00,6.1,2.67,0,0.0375,0.08,19.826,0,6.365,2.2,0,0.037667,0.080881,20.151,13.456,13.519,13.454,6.44,19.693
2024-01-04 09:30,6.35,2.68,0,0.0375,0.08,19.741,0,6.418,3.19,0,0.037295,0.080932,19.784,13.442,13.187,13.44,6.521,19.649
2024-01-04 10:00,6.6,2.69,0,0.0375,0.08,19.658,0,6.685,2.77,0,0.037293,0.079192,19.617,13.429,13.721,13.441,6.706,19.597
2024-01-04 10:30,7.05,2.88,0,0.0375,0.08,19.579,0,6.727,2.93,0,0.037503,0.079607,19.431,13.419,13.489,13.425,6.911,19.544
2024-01-04 11:00,7.5,3.06,0,0.0375,0.08,19.502,0,7.35,2.54,0,0.03768,0.080226,19.482,13.412,13.397,13.405,7.301,19.497
2024-01-04 11:30,7.75,3.06,0,0.0375,0.08,19.428,0,7.684,3.39,0,0.037494,0.080713,19.759,13.405,13.421,13.386,7.643,19.452
2024-01-04 12:00,8.0,3.06,0,0.0375,0.08,19.356,0,8.132,3.5,0,0.037145,0.079998,19.383,13.4,13.327,13.364,7.943,19.387
2024-01-04 12:30,8.1,2.81,0,0.0375,0.08,19.284,0,8.157,2.7,1,0.037828,0.079243,19.052,13.395,13.275,13.345,8.055,19.323
